,G,Date,Site,Opp,W/L,score_Tm,score_Opp,Tm_FG,Tm_FGA,Tm_FG%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Tm_ORB,Tm_TRB,Tm_AST,Tm_STL,Tm_BLK,Tm_TOV,Tm_PF,blank,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF,Team
296,"Provided by <a href=""https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool"">CBB at Sports Reference</a>: <a href=""https://www.sports-reference.com/cbb/schools/washington/2018-gamelogs.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#sgl-basic"">View Original Table</a><br>Generated 3/13/2018.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washington
297,1,2017-11-10,,Utah State,W,65.0,59.0,23.0,54.0,0.426,6.0,22.0,0.273,13.0,16.0,0.813,5.0,32.0,11.0,8.0,6.0,13.0,22.0,,20.0,54.0,0.37,4.0,15.0,0.267,15.0,19.0,0.789,6.0,27.0,5.0,2.0,1.0,11.0,16.0,Weber State
298,2,2017-11-14,,West Coast Baptist,W,110.0,45.0,38.0,62.0,0.613,7.0,21.0,0.33299999999999996,27.0,37.0,0.73,7.0,46.0,16.0,8.0,5.0,8.0,16.0,,15.0,62.0,0.242,7.0,28.0,0.25,8.0,12.0,0.667,9.0,32.0,6.0,3.0,4.0,20.0,28.0,Weber State
299,3,2017-11-17,N,Iona,L,72.0,80.0,29.0,61.0,0.475,8.0,18.0,0.444,6.0,10.0,0.6,8.0,30.0,17.0,5.0,1.0,18.0,9.0,,35.0,70.0,0.5,6.0,19.0,0.316,4.0,4.0,1.0,10.0,32.0,20.0,13.0,2.0,11.0,15.0,Weber State
300,4,2017-11-18,N,James Madison,W,73.0,65.0,22.0,40.0,0.55,8.0,18.0,0.444,21.0,26.0,0.8079999999999999,6.0,26.0,12.0,6.0,4.0,13.0,20.0,,21.0,55.0,0.382,4.0,16.0,0.25,19.0,24.0,0.792,16.0,32.0,10.0,7.0,1.0,13.0,18.0,Weber State
301,5,2017-11-19,N,Bradley,L,64.0,70.0,25.0,54.0,0.46299999999999997,11.0,25.0,0.44,3.0,8.0,0.375,4.0,19.0,15.0,2.0,2.0,13.0,20.0,,24.0,53.0,0.45299999999999996,4.0,12.0,0.33299999999999996,18.0,23.0,0.7829999999999999,10.0,36.0,12.0,7.0,2.0,15.0,13.0,Weber State
302,6,2017-11-25,,Black Hills State,W,105.0,52.0,39.0,60.0,0.65,19.0,29.0,0.655,8.0,9.0,0.889,3.0,38.0,24.0,7.0,3.0,12.0,23.0,,16.0,55.0,0.29100000000000004,5.0,25.0,0.2,15.0,20.0,0.75,5.0,24.0,6.0,5.0,0.0,14.0,15.0,Weber State
303,7,2017-11-30,@,Fresno State,L,71.0,83.0,26.0,48.0,0.542,10.0,20.0,0.5,9.0,10.0,0.9,3.0,24.0,17.0,5.0,3.0,20.0,24.0,,28.0,54.0,0.519,5.0,17.0,0.294,22.0,29.0,0.759,8.0,24.0,15.0,15.0,2.0,12.0,16.0,Weber State
304,8,2017-12-06,@,Utah Valley,L,56.0,83.0,23.0,61.0,0.377,7.0,23.0,0.304,3.0,8.0,0.375,6.0,27.0,17.0,3.0,8.0,7.0,12.0,,35.0,63.0,0.556,7.0,12.0,0.583,6.0,10.0,0.6,8.0,41.0,23.0,4.0,10.0,7.0,10.0,Weber State
305,9,2017-12-09,N,BYU,L,68.0,74.0,26.0,54.0,0.48100000000000004,6.0,24.0,0.25,10.0,12.0,0.833,4.0,26.0,13.0,9.0,1.0,12.0,17.0,,25.0,47.0,0.532,10.0,19.0,0.526,14.0,20.0,0.7,2.0,25.0,13.0,7.0,2.0,14.0,11.0,Weber State
306,10,2017-12-16,,Arkansas-Pine Bluff,W,96.0,74.0,31.0,51.0,0.608,11.0,22.0,0.5,23.0,31.0,0.742,3.0,33.0,22.0,7.0,1.0,11.0,15.0,,26.0,62.0,0.419,8.0,23.0,0.348,14.0,22.0,0.636,10.0,31.0,13.0,5.0,2.0,9.0,18.0,Weber State
307,11,2017-12-19,,Pepperdine,W,72.0,67.0,27.0,52.0,0.519,8.0,20.0,0.4,10.0,13.0,0.769,5.0,26.0,11.0,4.0,4.0,8.0,15.0,,27.0,62.0,0.435,5.0,21.0,0.23800000000000002,8.0,12.0,0.667,15.0,37.0,13.0,5.0,1.0,10.0,19.0,Weber State
308,12,2017-12-22,,Presentation College,W,88.0,48.0,31.0,65.0,0.47700000000000004,9.0,26.0,0.34600000000000003,17.0,19.0,0.895,4.0,35.0,18.0,11.0,4.0,4.0,20.0,,14.0,53.0,0.264,4.0,19.0,0.21100000000000002,16.0,22.0,0.727,10.0,40.0,7.0,0.0,0.0,21.0,17.0,Weber State
309,13,2017-12-30,,Idaho State,L,60.0,62.0,24.0,53.0,0.45299999999999996,3.0,16.0,0.188,9.0,10.0,0.9,2.0,27.0,4.0,4.0,2.0,15.0,14.0,,27.0,53.0,0.509,5.0,21.0,0.23800000000000002,3.0,10.0,0.3,6.0,32.0,10.0,10.0,3.0,16.0,13.0,Weber State
310,14,2018-01-04,,Northern Arizona,W,95.0,55.0,33.0,64.0,0.516,11.0,22.0,0.5,18.0,22.0,0.818,7.0,40.0,19.0,6.0,4.0,7.0,21.0,,18.0,57.0,0.316,5.0,22.0,0.22699999999999998,14.0,24.0,0.583,10.0,33.0,8.0,6.0,7.0,13.0,18.0,Weber State
311,15,2018-01-06,,Southern Utah,W,92.0,76.0,31.0,55.0,0.564,10.0,24.0,0.41700000000000004,20.0,30.0,0.667,8.0,38.0,18.0,5.0,4.0,13.0,21.0,,23.0,62.0,0.371,7.0,24.0,0.292,23.0,28.0,0.821,10.0,31.0,11.0,5.0,1.0,12.0,25.0,Weber State
312,16,2018-01-11,@,Northern Colorado,W,78.0,74.0,25.0,53.0,0.47200000000000003,3.0,15.0,0.2,25.0,35.0,0.7140000000000001,8.0,38.0,4.0,3.0,3.0,9.0,19.0,,27.0,57.0,0.474,8.0,22.0,0.364,12.0,21.0,0.5710000000000001,6.0,29.0,10.0,5.0,3.0,8.0,25.0,Weber State
313,17,2018-01-13,@,North Dakota,L,79.0,89.0,25.0,57.0,0.439,8.0,21.0,0.381,21.0,23.0,0.9129999999999999,4.0,34.0,11.0,6.0,4.0,16.0,26.0,,31.0,57.0,0.544,11.0,21.0,0.524,16.0,30.0,0.5329999999999999,3.0,29.0,19.0,7.0,2.0,9.0,23.0,Weber State
314,18,2018-01-18,,Sacramento State,W,80.0,64.0,26.0,53.0,0.491,13.0,23.0,0.565,15.0,17.0,0.882,5.0,36.0,14.0,3.0,4.0,12.0,12.0,,25.0,62.0,0.40299999999999997,8.0,17.0,0.47100000000000003,6.0,8.0,0.75,8.0,30.0,13.0,5.0,5.0,8.0,17.0,Weber State
315,19,2018-01-20,,Portland State,W,84.0,79.0,25.0,61.0,0.41,11.0,23.0,0.478,23.0,32.0,0.7190000000000001,8.0,38.0,17.0,4.0,6.0,13.0,23.0,,26.0,69.0,0.377,4.0,18.0,0.222,23.0,30.0,0.767,13.0,44.0,12.0,5.0,4.0,12.0,26.0,Weber State
316,20,2018-01-27,@,Idaho State,W,77.0,70.0,26.0,55.0,0.473,10.0,23.0,0.435,15.0,20.0,0.75,6.0,34.0,8.0,3.0,6.0,14.0,17.0,,24.0,58.0,0.414,11.0,25.0,0.44,11.0,15.0,0.733,5.0,28.0,10.0,7.0,2.0,11.0,18.0,Weber State
317,21,2018-02-01,@,Southern Utah,W,90.0,80.0,26.0,51.0,0.51,12.0,17.0,0.706,26.0,28.0,0.929,1.0,32.0,13.0,5.0,2.0,11.0,23.0,,29.0,61.0,0.475,6.0,21.0,0.28600000000000003,16.0,24.0,0.667,3.0,23.0,14.0,4.0,0.0,8.0,19.0,Weber State
318,22,2018-02-03,@,Northern Arizona,W,87.0,55.0,33.0,55.0,0.6,13.0,31.0,0.419,8.0,10.0,0.8,4.0,34.0,21.0,6.0,2.0,10.0,21.0,,19.0,52.0,0.365,1.0,13.0,0.077,16.0,26.0,0.615,9.0,27.0,3.0,4.0,1.0,12.0,15.0,Weber State
319,23,2018-02-08,,North Dakota,W,84.0,76.0,28.0,54.0,0.519,9.0,20.0,0.45,19.0,25.0,0.76,4.0,35.0,16.0,6.0,5.0,12.0,14.0,,27.0,60.0,0.45,9.0,24.0,0.375,13.0,18.0,0.722,2.0,27.0,17.0,6.0,0.0,11.0,23.0,Weber State
320,24,2018-02-10,,Northern Colorado,W (1 OT),71.0,66.0,27.0,62.0,0.435,4.0,16.0,0.25,13.0,17.0,0.765,4.0,36.0,11.0,6.0,9.0,12.0,18.0,,25.0,73.0,0.342,2.0,15.0,0.133,14.0,20.0,0.7,17.0,51.0,5.0,2.0,2.0,13.0,18.0,Weber State
321,25,2018-02-15,@,Portland State,W (1 OT),95.0,86.0,33.0,59.0,0.5589999999999999,12.0,24.0,0.5,17.0,22.0,0.773,4.0,25.0,17.0,6.0,5.0,18.0,8.0,,35.0,79.0,0.44299999999999995,10.0,30.0,0.33299999999999996,6.0,7.0,0.857,16.0,38.0,20.0,12.0,3.0,16.0,18.0,Weber State
322,26,2018-02-17,@,Sacramento State,W,83.0,73.0,32.0,55.0,0.5820000000000001,11.0,21.0,0.524,8.0,9.0,0.889,6.0,29.0,14.0,1.0,5.0,11.0,15.0,,31.0,61.0,0.508,6.0,11.0,0.545,5.0,8.0,0.625,7.0,22.0,11.0,4.0,3.0,3.0,14.0,Weber State
323,27,2018-02-22,,Eastern Washington,L,70.0,75.0,23.0,54.0,0.426,14.0,30.0,0.467,10.0,14.0,0.7140000000000001,4.0,29.0,12.0,7.0,3.0,11.0,16.0,,27.0,53.0,0.509,6.0,15.0,0.4,15.0,18.0,0.833,4.0,31.0,11.0,8.0,1.0,10.0,17.0,Weber State
324,28,2018-02-24,,Idaho,L,62.0,68.0,21.0,54.0,0.389,13.0,30.0,0.433,7.0,10.0,0.7,5.0,30.0,17.0,2.0,1.0,10.0,13.0,,23.0,56.0,0.41100000000000003,8.0,23.0,0.348,14.0,17.0,0.8240000000000001,7.0,37.0,10.0,5.0,0.0,8.0,16.0,Weber State
325,29,2018-03-01,@,Montana,L,57.0,75.0,22.0,54.0,0.40700000000000003,2.0,11.0,0.182,11.0,16.0,0.688,4.0,23.0,3.0,5.0,5.0,10.0,15.0,,31.0,58.0,0.534,4.0,9.0,0.444,9.0,14.0,0.643,10.0,38.0,22.0,7.0,2.0,14.0,17.0,Weber State
326,30,2018-03-03,@,Montana State,W (1 OT),95.0,92.0,28.0,60.0,0.467,7.0,24.0,0.292,32.0,39.0,0.821,5.0,37.0,13.0,5.0,2.0,9.0,25.0,,30.0,73.0,0.41100000000000003,9.0,27.0,0.33299999999999996,23.0,34.0,0.6759999999999999,16.0,43.0,16.0,3.0,1.0,12.0,30.0,Weber State
327,31,2018-03-08,N,Northern Colorado,L,55.0,80.0,18.0,52.0,0.34600000000000003,4.0,14.0,0.28600000000000003,15.0,24.0,0.625,8.0,28.0,5.0,3.0,6.0,12.0,17.0,,30.0,58.0,0.517,10.0,16.0,0.625,10.0,18.0,0.556,10.0,41.0,16.0,5.0,6.0,10.0,18.0,Weber State
328,"Provided by <a href=""https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool"">CBB at Sports Reference</a>: <a href=""https://www.sports-reference.com/cbb/schools/weber-state/2018-gamelogs.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#sgl-basic"">View Original Table</a><br>Generated 3/13/2018.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weber State
329,1,2017-11-10,N,Texas A&M,L,65.0,88.0,24.0,70.0,0.34299999999999997,12.0,40.0,0.3,5.0,9.0,0.556,10.0,33.0,19.0,7.0,8.0,16.0,19.0,,31.0,64.0,0.484,10.0,19.0,0.526,16.0,20.0,0.8,10.0,45.0,22.0,10.0,5.0,17.0,16.0,West Virginia NCAA
330,2,2017-11-15,,American,W,98.0,64.0,32.0,63.0,0.508,5.0,16.0,0.313,29.0,39.0,0.7440000000000001,14.0,35.0,17.0,14.0,3.0,7.0,20.0,,21.0,46.0,0.457,9.0,25.0,0.36,13.0,20.0,0.65,7.0,24.0,13.0,3.0,3.0,22.0,23.0,West Virginia NCAA
331,3,2017-11-18,,Morgan State,W,111.0,48.0,45.0,77.0,0.584,10.0,27.0,0.37,11.0,19.0,0.579,19.0,47.0,26.0,10.0,7.0,11.0,16.0,,18.0,56.0,0.321,3.0,9.0,0.33299999999999996,9.0,17.0,0.529,11.0,27.0,10.0,7.0,5.0,27.0,16.0,West Virginia NCAA
332,4,2017-11-20,,Long Beach State,W,91.0,62.0,31.0,71.0,0.43700000000000006,12.0,28.0,0.429,17.0,26.0,0.654,14.0,41.0,18.0,11.0,8.0,10.0,16.0,,21.0,56.0,0.375,9.0,23.0,0.391,11.0,18.0,0.611,7.0,31.0,13.0,6.0,6.0,21.0,17.0,West Virginia NCAA
333,5,2017-11-23,N,Marist,W,84.0,78.0,26.0,74.0,0.35100000000000003,8.0,38.0,0.21100000000000002,24.0,29.0,0.828,22.0,41.0,16.0,13.0,1.0,11.0,25.0,,26.0,47.0,0.5529999999999999,10.0,21.0,0.47600000000000003,16.0,25.0,0.64,3.0,28.0,14.0,5.0,1.0,22.0,23.0,West Virginia NCAA
334,6,2017-11-24,N,UCF,W,83.0,45.0,32.0,70.0,0.457,9.0,25.0,0.36,10.0,14.0,0.7140000000000001,14.0,44.0,14.0,14.0,10.0,13.0,27.0,,12.0,49.0,0.245,1.0,12.0,0.083,20.0,34.0,0.588,11.0,34.0,4.0,6.0,3.0,26.0,16.0,West Virginia NCAA
335,7,2017-11-26,N,Missouri,W,83.0,79.0,22.0,60.0,0.36700000000000005,8.0,26.0,0.308,31.0,35.0,0.8859999999999999,11.0,29.0,10.0,13.0,4.0,7.0,21.0,,24.0,56.0,0.429,12.0,30.0,0.4,19.0,26.0,0.731,16.0,44.0,18.0,4.0,8.0,19.0,26.0,West Virginia NCAA
336,8,2017-11-30,,NJIT,W,102.0,69.0,35.0,71.0,0.493,14.0,34.0,0.41200000000000003,18.0,24.0,0.75,13.0,41.0,17.0,9.0,8.0,12.0,23.0,,23.0,57.0,0.40399999999999997,6.0,17.0,0.353,17.0,23.0,0.7390000000000001,8.0,33.0,8.0,7.0,2.0,18.0,22.0,West Virginia NCAA
337,9,2017-12-05,,Virginia,W,68.0,61.0,21.0,50.0,0.42,10.0,25.0,0.4,16.0,18.0,0.889,6.0,30.0,12.0,6.0,3.0,10.0,20.0,,19.0,46.0,0.413,9.0,23.0,0.391,14.0,19.0,0.737,5.0,23.0,11.0,5.0,4.0,12.0,17.0,West Virginia NCAA
338,10,2017-12-09,@,Pitt,W,69.0,60.0,27.0,59.0,0.45799999999999996,10.0,25.0,0.4,5.0,9.0,0.556,7.0,29.0,15.0,8.0,3.0,9.0,25.0,,16.0,47.0,0.34,6.0,25.0,0.24,22.0,31.0,0.71,10.0,36.0,11.0,3.0,1.0,14.0,16.0,West Virginia NCAA
339,11,2017-12-20,,Coppin State,W,77.0,38.0,24.0,77.0,0.312,6.0,29.0,0.207,23.0,37.0,0.622,22.0,53.0,9.0,13.0,5.0,8.0,17.0,,11.0,47.0,0.23399999999999999,3.0,20.0,0.15,13.0,16.0,0.813,2.0,35.0,6.0,2.0,5.0,25.0,26.0,West Virginia NCAA
340,12,2017-12-23,,Fordham,W,86.0,69.0,30.0,66.0,0.455,10.0,30.0,0.33299999999999996,16.0,24.0,0.667,15.0,40.0,21.0,8.0,5.0,14.0,18.0,,23.0,54.0,0.426,7.0,23.0,0.304,16.0,19.0,0.8420000000000001,6.0,27.0,12.0,9.0,1.0,17.0,24.0,West Virginia NCAA
341,13,2017-12-29,@,Oklahoma State,W,85.0,79.0,25.0,57.0,0.439,8.0,22.0,0.364,27.0,32.0,0.8440000000000001,13.0,32.0,15.0,11.0,2.0,18.0,27.0,,24.0,47.0,0.511,6.0,17.0,0.353,25.0,36.0,0.6940000000000001,11.0,29.0,9.0,11.0,3.0,21.0,21.0,West Virginia NCAA
342,14,2018-01-01,@,Kansas State,W,77.0,69.0,30.0,56.0,0.536,4.0,16.0,0.25,13.0,16.0,0.813,9.0,36.0,21.0,10.0,4.0,18.0,25.0,,20.0,56.0,0.35700000000000004,10.0,26.0,0.385,19.0,25.0,0.76,9.0,25.0,13.0,9.0,2.0,15.0,19.0,West Virginia NCAA
343,15,2018-01-06,,Oklahoma,W,89.0,76.0,32.0,70.0,0.457,7.0,26.0,0.26899999999999996,18.0,21.0,0.857,10.0,35.0,15.0,8.0,8.0,11.0,23.0,,25.0,58.0,0.431,7.0,20.0,0.35,19.0,28.0,0.679,9.0,34.0,9.0,6.0,1.0,17.0,19.0,West Virginia NCAA
344,16,2018-01-09,,Baylor,W,57.0,54.0,19.0,61.0,0.311,10.0,25.0,0.4,9.0,14.0,0.643,11.0,32.0,15.0,9.0,7.0,10.0,15.0,,19.0,53.0,0.358,8.0,21.0,0.381,8.0,11.0,0.727,11.0,43.0,11.0,5.0,7.0,21.0,20.0,West Virginia NCAA
345,17,2018-01-13,@,Texas Tech,L,71.0,72.0,23.0,59.0,0.39,11.0,28.0,0.39299999999999996,14.0,19.0,0.737,10.0,28.0,10.0,5.0,1.0,12.0,27.0,,22.0,44.0,0.5,4.0,15.0,0.267,24.0,28.0,0.857,4.0,26.0,9.0,3.0,4.0,12.0,19.0,West Virginia NCAA
346,18,2018-01-15,,Kansas,L,66.0,71.0,25.0,62.0,0.40299999999999997,5.0,27.0,0.185,11.0,12.0,0.917,13.0,35.0,9.0,5.0,6.0,16.0,19.0,,26.0,59.0,0.441,8.0,23.0,0.348,11.0,16.0,0.688,10.0,33.0,15.0,9.0,1.0,13.0,14.0,West Virginia NCAA
347,19,2018-01-20,,Texas,W,86.0,51.0,31.0,68.0,0.456,12.0,23.0,0.522,12.0,12.0,1.0,13.0,40.0,16.0,4.0,6.0,9.0,15.0,,17.0,50.0,0.34,3.0,15.0,0.2,14.0,22.0,0.636,4.0,27.0,7.0,5.0,4.0,15.0,17.0,West Virginia NCAA
348,20,2018-01-22,@,Texas Christian,L,73.0,82.0,25.0,75.0,0.33299999999999996,7.0,27.0,0.259,16.0,22.0,0.727,13.0,35.0,17.0,8.0,5.0,12.0,29.0,,25.0,59.0,0.424,9.0,24.0,0.375,23.0,33.0,0.6970000000000001,10.0,43.0,20.0,5.0,7.0,16.0,19.0,West Virginia NCAA
349,21,2018-01-27,,Kentucky,L,76.0,83.0,27.0,68.0,0.397,10.0,24.0,0.41700000000000004,12.0,18.0,0.667,14.0,30.0,12.0,6.0,7.0,6.0,23.0,,26.0,58.0,0.44799999999999995,8.0,18.0,0.444,23.0,29.0,0.7929999999999999,20.0,47.0,16.0,1.0,7.0,16.0,20.0,West Virginia NCAA
350,22,2018-01-31,@,Iowa State,L,77.0,93.0,29.0,67.0,0.433,9.0,26.0,0.34600000000000003,10.0,14.0,0.7140000000000001,17.0,29.0,14.0,2.0,2.0,9.0,15.0,,36.0,58.0,0.621,10.0,18.0,0.556,11.0,15.0,0.733,9.0,31.0,20.0,1.0,6.0,8.0,15.0,West Virginia NCAA
351,23,2018-02-03,,Kansas State,W,89.0,51.0,28.0,51.0,0.5489999999999999,10.0,24.0,0.41700000000000004,23.0,24.0,0.958,8.0,31.0,18.0,5.0,2.0,12.0,21.0,,14.0,47.0,0.298,9.0,26.0,0.34600000000000003,14.0,20.0,0.7,9.0,23.0,12.0,3.0,1.0,14.0,21.0,West Virginia NCAA
352,24,2018-02-05,@,Oklahoma,W,75.0,73.0,30.0,71.0,0.423,9.0,25.0,0.36,6.0,9.0,0.667,14.0,34.0,14.0,9.0,5.0,9.0,17.0,,25.0,56.0,0.446,6.0,16.0,0.375,17.0,19.0,0.895,7.0,31.0,8.0,3.0,7.0,15.0,11.0,West Virginia NCAA
353,25,2018-02-10,,Oklahoma State,L,85.0,88.0,28.0,54.0,0.519,5.0,16.0,0.313,24.0,28.0,0.857,10.0,27.0,13.0,4.0,3.0,12.0,24.0,,24.0,52.0,0.462,10.0,24.0,0.41700000000000004,30.0,36.0,0.833,12.0,31.0,11.0,6.0,3.0,13.0,23.0,West Virginia NCAA
354,26,2018-02-12,,Texas Christian,W,82.0,66.0,31.0,61.0,0.508,9.0,16.0,0.563,11.0,12.0,0.917,12.0,32.0,19.0,10.0,9.0,11.0,17.0,,24.0,56.0,0.429,6.0,17.0,0.353,12.0,19.0,0.632,11.0,24.0,13.0,7.0,5.0,13.0,15.0,West Virginia NCAA
355,27,2018-02-17,@,Kansas,L,69.0,77.0,27.0,61.0,0.44299999999999995,14.0,26.0,0.5379999999999999,1.0,2.0,0.5,9.0,28.0,12.0,4.0,3.0,13.0,24.0,,22.0,47.0,0.46799999999999997,7.0,22.0,0.318,26.0,35.0,0.743,7.0,29.0,13.0,9.0,4.0,8.0,14.0,West Virginia NCAA
356,28,2018-02-20,@,Baylor,W,71.0,60.0,23.0,53.0,0.434,7.0,21.0,0.33299999999999996,18.0,22.0,0.818,7.0,29.0,15.0,6.0,13.0,13.0,26.0,,19.0,58.0,0.32799999999999996,3.0,9.0,0.33299999999999996,19.0,28.0,0.679,16.0,35.0,5.0,6.0,3.0,14.0,20.0,West Virginia NCAA
357,29,2018-02-24,,Iowa State,W,85.0,70.0,30.0,66.0,0.455,5.0,18.0,0.278,20.0,23.0,0.87,13.0,42.0,14.0,3.0,6.0,8.0,23.0,,24.0,56.0,0.429,9.0,22.0,0.409,13.0,22.0,0.591,3.0,23.0,15.0,4.0,4.0,8.0,21.0,West Virginia NCAA
358,30,2018-02-26,,Texas Tech,W,84.0,74.0,29.0,59.0,0.49200000000000005,10.0,23.0,0.435,16.0,27.0,0.593,8.0,23.0,16.0,9.0,4.0,5.0,20.0,,24.0,55.0,0.436,10.0,24.0,0.41700000000000004,16.0,25.0,0.64,15.0,37.0,11.0,2.0,3.0,13.0,22.0,West Virginia NCAA
359,31,2018-03-03,@,Texas,L (1 OT),79.0,87.0,31.0,74.0,0.419,7.0,26.0,0.26899999999999996,10.0,11.0,0.909,12.0,30.0,12.0,7.0,2.0,6.0,26.0,,29.0,51.0,0.569,11.0,19.0,0.579,18.0,28.0,0.643,8.0,34.0,14.0,4.0,4.0,14.0,13.0,West Virginia NCAA
360,32,2018-03-08,N,Baylor,W,78.0,65.0,24.0,55.0,0.436,8.0,21.0,0.381,22.0,29.0,0.759,8.0,31.0,18.0,12.0,6.0,16.0,25.0,,21.0,50.0,0.42,6.0,20.0,0.3,17.0,23.0,0.7390000000000001,7.0,30.0,11.0,8.0,7.0,20.0,26.0,West Virginia NCAA
361,33,2018-03-09,N,Texas Tech,W,66.0,63.0,22.0,55.0,0.4,10.0,20.0,0.5,12.0,19.0,0.632,8.0,31.0,11.0,5.0,8.0,9.0,21.0,,23.0,51.0,0.451,6.0,15.0,0.4,11.0,21.0,0.524,8.0,36.0,15.0,5.0,6.0,10.0,15.0,West Virginia NCAA
362,34,2018-03-10,N,Kansas,L,70.0,81.0,26.0,65.0,0.4,8.0,24.0,0.33299999999999996,10.0,10.0,1.0,15.0,34.0,12.0,5.0,5.0,9.0,16.0,,31.0,55.0,0.564,15.0,27.0,0.556,4.0,8.0,0.5,6.0,27.0,17.0,7.0,1.0,9.0,10.0,West Virginia NCAA
363,"Provided by <a href=""https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool"">CBB at Sports Reference</a>: <a href=""https://www.sports-reference.com/cbb/schools/west-virginia/2018-gamelogs.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#sgl-basic"">View Original Table</a><br>Generated 3/13/2018.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,West Virginia NCAA
364,1,2017-11-10,@,Clemson,L,57.0,85.0,22.0,56.0,0.39299999999999996,6.0,16.0,0.375,7.0,14.0,0.5,7.0,30.0,9.0,5.0,2.0,20.0,21.0,,27.0,54.0,0.5,6.0,14.0,0.429,25.0,31.0,0.8059999999999999,8.0,37.0,14.0,11.0,5.0,15.0,17.0,Western Carolina
365,2,2017-11-13,@,Cincinnati,L,51.0,102.0,18.0,56.0,0.321,5.0,16.0,0.313,10.0,18.0,0.556,10.0,25.0,9.0,6.0,1.0,22.0,23.0,,33.0,64.0,0.516,9.0,21.0,0.429,27.0,34.0,0.794,12.0,43.0,24.0,11.0,7.0,13.0,17.0,Western Carolina
366,3,2017-11-15,,Hiwassee,W,76.0,57.0,29.0,79.0,0.36700000000000005,7.0,25.0,0.28,11.0,23.0,0.478,27.0,53.0,16.0,10.0,3.0,7.0,10.0,,24.0,53.0,0.45299999999999996,6.0,21.0,0.28600000000000003,3.0,11.0,0.273,8.0,35.0,10.0,4.0,4.0,21.0,18.0,Western Carolina
367,4,2017-11-19,@,Minnesota,L,64.0,92.0,22.0,59.0,0.373,11.0,22.0,0.5,9.0,15.0,0.6,9.0,30.0,13.0,5.0,5.0,18.0,30.0,,29.0,58.0,0.5,7.0,16.0,0.43799999999999994,27.0,38.0,0.711,12.0,37.0,19.0,11.0,9.0,11.0,20.0,Western Carolina
368,5,2017-11-21,@,UMass,L,76.0,85.0,23.0,48.0,0.479,6.0,17.0,0.353,24.0,31.0,0.774,10.0,24.0,12.0,6.0,3.0,17.0,19.0,,27.0,59.0,0.45799999999999996,11.0,33.0,0.33299999999999996,20.0,22.0,0.909,12.0,28.0,21.0,5.0,6.0,12.0,23.0,Western Carolina
369,6,2017-11-24,N,Texas-Arlington,L,65.0,89.0,22.0,62.0,0.355,11.0,31.0,0.355,10.0,18.0,0.556,9.0,26.0,14.0,9.0,1.0,16.0,19.0,,33.0,60.0,0.55,6.0,19.0,0.316,17.0,21.0,0.81,11.0,42.0,17.0,11.0,9.0,21.0,20.0,Western Carolina
370,7,2017-11-25,N,Alabama A&M,W,82.0,72.0,31.0,60.0,0.517,14.0,23.0,0.609,6.0,9.0,0.667,9.0,25.0,20.0,9.0,0.0,13.0,17.0,,25.0,48.0,0.521,8.0,19.0,0.42100000000000004,14.0,18.0,0.778,8.0,28.0,11.0,5.0,1.0,18.0,12.0,Western Carolina
371,8,2017-11-30,@,College of Charleston,L,60.0,69.0,21.0,55.0,0.382,5.0,24.0,0.20800000000000002,13.0,20.0,0.65,9.0,32.0,12.0,7.0,3.0,12.0,23.0,,18.0,49.0,0.36700000000000005,9.0,22.0,0.409,24.0,36.0,0.667,9.0,35.0,11.0,7.0,3.0,12.0,19.0,Western Carolina
372,9,2017-12-04,,Appalachian State,W,72.0,71.0,26.0,56.0,0.46399999999999997,8.0,15.0,0.5329999999999999,12.0,15.0,0.8,5.0,25.0,9.0,11.0,2.0,10.0,16.0,,28.0,58.0,0.483,10.0,22.0,0.455,5.0,12.0,0.41700000000000004,9.0,31.0,10.0,4.0,7.0,16.0,13.0,Western Carolina
373,10,2017-12-06,@,UNC,L,61.0,104.0,23.0,68.0,0.33799999999999997,12.0,35.0,0.34299999999999997,3.0,6.0,0.5,7.0,23.0,19.0,10.0,5.0,15.0,18.0,,37.0,65.0,0.569,16.0,22.0,0.727,14.0,21.0,0.667,11.0,49.0,31.0,8.0,8.0,17.0,9.0,Western Carolina
